5.840000000000000000e+02,5.953572047982951290e+02
5.850000000000000000e+02,5.953575041659325962e+02
5.860000000000000000e+02,5.953576167356270616e+02
5.870000000000000000e+02,5.953576528670034804e+02
5.880000000000000000e+02,5.953595913829569781e+02
5.890000000000000000e+02,5.953596065109087476e+02
5.900000000000000000e+02,5.953596880787682721e+02
5.910000000000000000e+02,5.953596880813829557e+02
5.920000000000000000e+02,5.953602927713590134e+02
5.930000000000000000e+02,5.953613298719151317e+02
5.940000000000000000e+02,5.953619942757114814e+02
5.950000000000000000e+02,5.954632967200853955e+02
5.960000000000000000e+02,5.963902320254546794e+02
5.970000000000000000e+02,5.963902681100759082e+02
5.980000000000000000e+02,5.963905028683826686e+02
5.990000000000000000e+02,5.963905244754795376e+02
6.000000000000000000e+02,5.963909570561252167e+02
6.010000000000000000e+02,5.963913935097433523e+02
