n,blue,red
3.890000000000000000e+02,2.530744612650333378e-03,5.647891819857378537e-03
3.900000000000000000e+02,2.530718550054054331e-03,5.591008467858367241e-03
3.910000000000000000e+02,2.530704068354593626e-03,5.591008467858358567e-03
3.920000000000000000e+02,2.530703300722228401e-03,5.569356258150649427e-03
3.930000000000000000e+02,2.530703300553579452e-03,5.569356258150639019e-03
3.940000000000000000e+02,2.530702908799302431e-03,5.559513341900202896e-03
3.950000000000000000e+02,2.530701888503756897e-03,5.559513341900201161e-03
3.960000000000000000e+02,2.530701195528844202e-03,5.535463342354783427e-03
3.970000000000000000e+02,2.530701186374212722e-03,5.535463342354779090e-03
3.980000000000000000e+02,2.530691498166131020e-03,5.498744342333788775e-03
3.990000000000000000e+02,2.530687302158770441e-03,5.498744342333781836e-03
4.000000000000000000e+02,2.530685572821651623e-03,5.494903387886855214e-03
4.010000000000000000e+02,2.530665759755341623e-03,5.494903387886851745e-03
4.020000000000000000e+02,2.530660467500384005e-03,5.343079352161179268e-03
4.030000000000000000e+02,2.517897458222772503e-03,5.343079352161174064e-03
4.040000000000000000e+02,2.512318072014092102e-03,5.341023886666419404e-03
4.050000000000000000e+02,2.512317767443729682e-03,5.341023886666414200e-03
4.060000000000000000e+02,2.512295735891351221e-03,5.326649936412419968e-03
4.070000000000000000e+02,2.512291447324012297e-03,5.326649936412413029e-03
4.080000000000000000e+02,2.512282710397600784e-03,5.280876949334231338e-03
4.090000000000000000e+02,2.512281880128479101e-03,5.280876949334213991e-03
4.100000000000000000e+02,2.512277809527507788e-03,5.276452017726859962e-03
4.110000000000000000e+02,2.512277533985744771e-03,5.276452017726847819e-03
4.120000000000000000e+02,2.512277490930042972e-03,5.235767073697391617e-03
4.130000000000000000e+02,2.512277476805508530e-03,5.235767073697374270e-03
4.140000000000000000e+02,2.512276094169883615e-03,5.225127837593315436e-03
4.150000000000000000e+02,2.512271043192522858e-03,5.225127837593309364e-03
4.160000000000000000e+02,2.512269364043460441e-03,5.187031663790584064e-03
4.170000000000000000e+02,2.512262424714560311e-03,5.187031663790578860e-03
4.180000000000000000e+02,2.512249620436616832e-03,5.183842673059511040e-03
4.190000000000000000e+02,1.525983881340407409e-03,5.183842673059506703e-03
4.200000000000000000e+02,7.257198252745229771e-04,5.175609353523175429e-03
4.210000000000000000e+02,7.193451049345455685e-04,5.175609353523170225e-03
4.220000000000000000e+02,6.776150782352072764e-04,5.159220907663747066e-03
4.230000000000000000e+02,6.775672480589992443e-04,5.159220907663727117e-03
4.240000000000000000e+02,6.770019890400530817e-04,5.134831811366781344e-03
4.250000000000000000e+02,6.766509310286648567e-04,5.134831811366770069e-03
4.260000000000000000e+02,6.763860542572142391e-04,5.102669089304704038e-03
4.270000000000000000e+02,6.762581090526736862e-04,5.102669089304686691e-03
4.280000000000000000e+02,6.762575926774313162e-04,5.076941508069880184e-03
4.290000000000000000e+02,6.762376208642831591e-04,5.076941508069874980e-03
4.300000000000000000e+02,6.762171942249796397e-04,5.070956081479280515e-03
4.310000000000000000e+02,6.762139846215061258e-04,5.070956081479272709e-03
4.320000000000000000e+02,6.762023714988299504e-04,5.063026925745684088e-03
4.330000000000000000e+02,6.760823633888367584e-04,5.063026925745681486e-03
4.340000000000000000e+02,6.760517250042588806e-04,5.033619600697808796e-03
4.350000000000000000e+02,6.760255645123732816e-04,5.033619600697805327e-03
4.360000000000000000e+02,6.759879844009738939e-04,5.033205151132387652e-03
4.370000000000000000e+02,6.757937381121783106e-04,5.033205151132380713e-03
4.380000000000000000e+02,6.045022162895167129e-04,5.016259856908912226e-03
4.390000000000000000e+02,6.044216841306701430e-04,5.016259856908904420e-03
4.400000000000000000e+02,6.044164841756326191e-04,5.003353063130322465e-03
4.410000000000000000e+02,6.044164785193545473e-04,5.003353063130306852e-03
4.420000000000000000e+02,6.044156798420446041e-04,4.962774834065556730e-03
4.430000000000000000e+02,6.043273474346804071e-04,4.962774834065547189e-03
4.440000000000000000e+02,6.043188977575016498e-04,4.938149677792425668e-03
4.450000000000000000e+02,6.043062395254731158e-04,4.938149677792419597e-03
4.460000000000000000e+02,6.042913866454544414e-04,4.937868126517017120e-03
4.470000000000000000e+02,6.042883111522112270e-04,4.937868126517000640e-03
4.480000000000000000e+02,6.042858118430057771e-04,4.903022479686246389e-03
4.490000000000000000e+02,6.042795887276359700e-04,4.903022479686236848e-03
4.500000000000000000e+02,6.042165835795681094e-04,4.881396471224538208e-03
4.510000000000000000e+02,6.041784846456808205e-04,4.881396471224519994e-03
4.520000000000000000e+02,6.041535205950272248e-04,4.868994816615158927e-03
4.530000000000000000e+02,6.041502485388670256e-04,4.868994816615148519e-03
4.540000000000000000e+02,6.041399525657873814e-04,4.841064884371856954e-03
4.550000000000000000e+02,6.041069169453292149e-04,4.841064884371840474e-03
4.560000000000000000e+02,6.041015220549494089e-04,4.837487871829583043e-03
4.570000000000000000e+02,6.040464668950032466e-04,4.837487871829576971e-03
4.580000000000000000e+02,6.040282158778161091e-04,4.766681185465010580e-03
4.590000000000000000e+02,6.039716784038210969e-04,4.766681185464998437e-03
4.600000000000000000e+02,6.039683666475165755e-04,4.748439677560890339e-03
4.610000000000000000e+02,6.039683194927710809e-04,4.748439677560888604e-03
4.620000000000000000e+02,6.039677014549816236e-04,4.748083506265253842e-03
4.630000000000000000e+02,5.977034203767445835e-04,4.748083506265239964e-03
4.640000000000000000e+02,5.398924769578109613e-04,4.730889944621814204e-03
4.650000000000000000e+02,5.398642310004266118e-04,4.730889944621809867e-03
4.660000000000000000e+02,5.398295956068673452e-04,4.691128495853489483e-03
4.670000000000000000e+02,5.398285169876567953e-04,4.691128495853480809e-03
4.680000000000000000e+02,5.397622717376376542e-04,4.674936078792300137e-03
4.690000000000000000e+02,5.397518451993911504e-04,4.674936078792287994e-03
4.700000000000000000e+02,5.397496109147665406e-04,4.672295369394396936e-03
4.710000000000000000e+02,5.397311485497319769e-04,4.672295369394393466e-03
4.720000000000000000e+02,5.397288658151123747e-04,4.663150738475592763e-03
4.730000000000000000e+02,5.397266580231730891e-04,4.663150738475588426e-03
4.740000000000000000e+02,5.397238440163185146e-04,4.618224151538037961e-03
4.750000000000000000e+02,5.396884434224340525e-04,4.618224151538034492e-03
4.760000000000000000e+02,5.396871227175940736e-04,4.611363011915036066e-03
4.770000000000000000e+02,5.396299445729474398e-04,4.611363011915032596e-03
4.780000000000000000e+02,5.396292576867179041e-04,4.582550831651302850e-03
4.790000000000000000e+02,5.396246647245693832e-04,4.582550831651297646e-03
4.800000000000000000e+02,5.395735737743925873e-04,4.527916960779788079e-03
4.810000000000000000e+02,5.395710447264638263e-04,4.527916960779786344e-03
4.820000000000000000e+02,5.395178401821057370e-04,4.510241518657557777e-03
4.830000000000000000e+02,5.395176976165433000e-04,4.510241518657545634e-03
4.840000000000000000e+02,5.395174049301667543e-04,4.488666455419576713e-03
4.850000000000000000e+02,5.395083968471782324e-04,4.488666455419566305e-03
4.860000000000000000e+02,5.395070624171628519e-04,4.485160374818113367e-03
4.870000000000000000e+02,5.347729101527361455e-04,4.485160374818107296e-03
4.880000000000000000e+02,4.677447061418265164e-04,4.441314292705324414e-03
4.890000000000000000e+02,4.677168072253107029e-04,4.441314292705314873e-03
4.900000000000000000e+02,4.676884575769758336e-04,4.436758211424316270e-03
4.910000000000000000e+02,4.676751304580958478e-04,4.436758211424297188e-03
4.920000000000000000e+02,4.676312766283068859e-04,4.425595341770347316e-03
4.930000000000000000e+02,4.676312491902286550e-04,4.425595341770342112e-03
4.940000000000000000e+02,4.676065820347149343e-04,4.409298263022374577e-03
4.950000000000000000e+02,4.676010256532031379e-04,4.409298263022365903e-03
4.960000000000000000e+02,4.676008502325891222e-04,4.407652802377476711e-03
4.970000000000000000e+02,4.676008456390641803e-04,4.407652802377473242e-03
4.980000000000000000e+02,4.675646817360771612e-04,4.352064322257885413e-03
4.990000000000000000e+02,4.675206923340703593e-04,4.352064322257861127e-03
5.000000000000000000e+02,4.675120378167110314e-04,4.310028254089019392e-03
5.010000000000000000e+02,4.675099035354968679e-04,4.310028254089016790e-03
5.020000000000000000e+02,4.675021186684144071e-04,4.293825123910738686e-03
5.030000000000000000e+02,4.674800524567835898e-04,4.293825123910730880e-03
5.040000000000000000e+02,4.674514972704600191e-04,4.287425920018951737e-03
5.050000000000000000e+02,4.674510729911445623e-04,4.287425920018944799e-03
5.060000000000000000e+02,4.674510729323339670e-04,4.260656370547016500e-03
5.070000000000000000e+02,4.674507176334052340e-04,4.260656370547014765e-03
5.080000000000000000e+02,4.674047215449648757e-04,4.242224729455606330e-03
5.090000000000000000e+02,4.014706875184540771e-04,4.242224729455603728e-03
5.100000000000000000e+02,4.004220702999243520e-04,4.208618687398515620e-03
5.110000000000000000e+02,4.004050021503313445e-04,4.208618687398510416e-03
5.120000000000000000e+02,4.003859015148257994e-04,4.196312280103981461e-03
5.130000000000000000e+02,4.003684820325164001e-04,4.196312280103975390e-03
5.140000000000000000e+02,4.003666782184346282e-04,4.174295862155475226e-03
5.150000000000000000e+02,4.003662074732477105e-04,4.174295862155467420e-03
5.160000000000000000e+02,4.003612702311038895e-04,4.167555427058590618e-03
5.170000000000000000e+02,4.003297330427479169e-04,4.167555427058587149e-03
5.180000000000000000e+02,4.003115038557931711e-04,4.154004563647703367e-03
5.190000000000000000e+02,4.003041868763300925e-04,4.154004563647697296e-03
5.200000000000000000e+02,4.002587253369306705e-04,4.138829919168508786e-03
5.210000000000000000e+02,4.002582666196000030e-04,4.138829919168503582e-03
5.220000000000000000e+02,4.002492613188467522e-04,4.078787211796571985e-03
5.230000000000000000e+02,4.002492609248289803e-04,4.078787211796549433e-03
5.240000000000000000e+02,4.002489980627431496e-04,4.073198810096859482e-03
5.250000000000000000e+02,4.002441974795056335e-04,4.073198810096849073e-03
5.260000000000000000e+02,4.002051772696001977e-04,4.020427413764838392e-03
5.270000000000000000e+02,4.001752487197777477e-04,4.020427413764817576e-03
5.280000000000000000e+02,4.001741531099999331e-04,4.017495560458938207e-03
5.290000000000000000e+02,4.001275931925479920e-04,4.017495560458933003e-03
5.300000000000000000e+02,4.001274526420792676e-04,4.017363542607063805e-03
5.310000000000000000e+02,3.999528574165537947e-04,4.017363542607058600e-03
5.320000000000000000e+02,3.207032096946089896e-04,3.982915208512165066e-03
5.330000000000000000e+02,3.206811458145410665e-04,3.982915208512155525e-03
5.340000000000000000e+02,3.206777778923494996e-04,3.977993773044239713e-03
5.350000000000000000e+02,3.206760194799801737e-04,3.977993773044231039e-03
5.360000000000000000e+02,3.206283928631762834e-04,3.974854959642192855e-03
5.370000000000000000e+02,3.206239861616033563e-04,3.974854959642191120e-03
5.380000000000000000e+02,3.206185610765595610e-04,3.956393280247922847e-03
5.390000000000000000e+02,3.206183635941178660e-04,3.956393280247921980e-03
5.400000000000000000e+02,3.206118035728482336e-04,3.910599313222973446e-03
5.410000000000000000e+02,3.181517298790579869e-04,3.910599313222970844e-03
5.420000000000000000e+02,3.168319869791493448e-04,3.905911962617420862e-03
5.430000000000000000e+02,3.098065041287919154e-04,3.905911962617419127e-03
5.440000000000000000e+02,3.086691546379604452e-04,3.896570880527164445e-03
5.450000000000000000e+02,3.086301748640459908e-04,3.896570880527161843e-03
5.460000000000000000e+02,3.062783102683203649e-04,3.884449180427499218e-03
5.470000000000000000e+02,3.062389821779886974e-04,3.884449180427488810e-03
5.480000000000000000e+02,3.062240008681918718e-04,3.883237374487412755e-03
5.490000000000000000e+02,3.062239971211644981e-04,3.883237374487411454e-03
5.500000000000000000e+02,3.062237015501767285e-04,3.882642668637144735e-03
5.510000000000000000e+02,3.055404937233628443e-04,3.882642668637142566e-03
5.520000000000000000e+02,3.049453623151415272e-04,3.882315979871364068e-03
5.530000000000000000e+02,3.049045730512241962e-04,3.882315979871356695e-03
5.540000000000000000e+02,3.048998393711036784e-04,3.864225660807200403e-03
5.550000000000000000e+02,3.042885644898329130e-04,3.864225660807199536e-03
5.560000000000000000e+02,3.041446878760595057e-04,3.842424648669149310e-03
5.570000000000000000e+02,3.041436221696170328e-04,3.842424648669141938e-03
5.580000000000000000e+02,3.041097851860231861e-04,3.841448102999700694e-03
5.590000000000000000e+02,3.041071270463784298e-04,3.841448102999698525e-03
5.600000000000000000e+02,3.036018709864638562e-04,3.817869558617043024e-03
5.610000000000000000e+02,3.035936531930546090e-04,3.817869558617041723e-03
5.620000000000000000e+02,3.035934632987237719e-04,3.814465826606934767e-03
5.630000000000000000e+02,3.035592685811807994e-04,3.814465826606929563e-03
5.640000000000000000e+02,3.032304394100801895e-04,3.808928164225016018e-03
5.650000000000000000e+02,2.173001377503349795e-04,3.808928164225010380e-03
5.660000000000000000e+02,2.142777395982371953e-04,3.786508757286296233e-03
5.670000000000000000e+02,2.142594541526583339e-04,3.786508757286285824e-03
5.680000000000000000e+02,2.142195761040843088e-04,3.784059218099087608e-03
5.690000000000000000e+02,2.142113903146855331e-04,3.784059218099084139e-03
5.700000000000000000e+02,2.141944712294947047e-04,3.783459493718046348e-03
5.710000000000000000e+02,2.141813673029574732e-04,3.783459493718045481e-03
5.720000000000000000e+02,2.138061437939099447e-04,3.754974323416384718e-03
5.730000000000000000e+02,2.137955547905604110e-04,3.754974323416377345e-03
5.740000000000000000e+02,2.137372282533716921e-04,3.754077300937091414e-03
5.750000000000000000e+02,2.137331777251434348e-04,3.754077300937090113e-03
5.760000000000000000e+02,2.137290154156551479e-04,3.748631504134649055e-03
5.770000000000000000e+02,2.135887510322582636e-04,3.748631504134649055e-03
5.780000000000000000e+02,2.134232975218989560e-04,3.710202660638988945e-03
5.790000000000000000e+02,2.132496387694867042e-04,3.710202660638988945e-03
5.800000000000000000e+02,2.131773081985891493e-04,3.699798408096091878e-03
5.810000000000000000e+02,2.131771790481116731e-04,3.699798408096087541e-03
5.820000000000000000e+02,2.131771122328339160e-04,3.690883021877914248e-03
5.830000000000000000e+02,2.131752711944839070e-04,3.690883021877912080e-03
5.840000000000000000e+02,2.131260013419057045e-04,3.673997749734774290e-03
5.850000000000000000e+02,2.130947308152218321e-04,3.673997749734767785e-03
5.860000000000000000e+02,2.130829772067338709e-04,3.668408691080103038e-03
5.870000000000000000e+02,2.130792301570440825e-04,3.668408691080096967e-03
5.880000000000000000e+02,2.128779099593746033e-04,3.667629046462928932e-03
5.890000000000000000e+02,2.128763404312669161e-04,3.667629046462921125e-03
5.900000000000000000e+02,2.128678750285752260e-04,3.629143231400148648e-03
5.910000000000000000e+02,2.128678747631484124e-04,3.629143231400148214e-03
5.920000000000000000e+02,2.128063063342080087e-04,3.623496723523083815e-03
5.930000000000000000e+02,2.127011380024495103e-04,3.623496723523076876e-03
5.940000000000000000e+02,2.126336865780195033e-04,3.615512672057186790e-03
5.950000000000000000e+02,2.019092889785038130e-04,3.615512672057184622e-03
5.960000000000000000e+02,9.304883973509968723e-06,3.598571329086155957e-03
5.970000000000000000e+02,9.146782431698950136e-06,3.598571329086148584e-03
5.980000000000000000e+02,8.541826600916028054e-06,3.595717777593572442e-03
5.990000000000000000e+02,8.457692463910937997e-06,3.595717777593565503e-03
6.000000000000000000e+02,7.290975086345501131e-06,3.575721804517880721e-03
